SK_ID_CURR,LIVE_REGION_NOT_WORK_REGION,REG_REGION_NOT_LIVE_REGION,NAME_HOUSING_TYPE,FLAG_DOCUMENT_2,NAME_CONTRACT_TYPE
148700,0,0,House / apartment,0,Cash loans
148703,0,0,House / apartment,0,Revolving loans
148708,0,0,House / apartment,0,Cash loans
148710,0,0,House / apartment,0,Cash loans
148711,1,0,House / apartment,0,Revolving loans
148714,0,0,House / apartment,0,Cash loans
148718,0,0,House / apartment,0,Cash loans
148719,0,0,House / apartment,0,Cash loans
148721,0,0,House / apartment,0,Cash loans
148725,0,0,House / apartment,0,Cash loans
148727,0,0,House / apartment,0,Cash loans
148731,0,0,House / apartment,0,Cash loans
148737,0,0,House / apartment,0,Cash loans
148741,0,0,House / apartment,0,Cash loans
148743,0,0,House / apartment,0,Cash loans
148745,0,0,House / apartment,0,Cash loans
148747,0,0,House / apartment,0,Cash loans
148758,0,0,House / apartment,0,Cash loans
148765,0,0,House / apartment,0,Cash loans
148771,0,0,House / apartment,0,Cash loans
148773,0,0,House / apartment,0,Cash loans
148774,0,0,House / apartment,0,Cash loans
148780,0,0,House / apartment,0,Cash loans
148782,0,0,House / apartment,0,Cash loans
148784,0,0,House / apartment,0,Cash loans
148788,0,0,House / apartment,0,Cash loans
148790,0,0,House / apartment,0,Cash loans
148793,0,0,House / apartment,0,Cash loans
148795,0,0,House / apartment,0,Cash loans
148801,0,0,House / apartment,0,Cash loans
148805,0,0,House / apartment,0,Cash loans
148806,0,0,House / apartment,0,Cash loans
148809,0,0,House / apartment,0,Cash loans
148811,0,0,House / apartment,0,Cash loans
148812,0,0,House / apartment,0,Cash loans
148821,0,0,House / apartment,0,Cash loans
148830,0,0,House / apartment,0,Cash loans
148832,0,0,House / apartment,0,Cash loans
148836,0,0,House / apartment,0,Cash loans
148837,0,0,Office apartment,0,Cash loans
148842,0,0,House / apartment,0,Cash loans
148846,0,0,House / apartment,0,Cash loans
148848,1,0,House / apartment,0,Cash loans
148853,0,0,House / apartment,0,Cash loans
148857,0,0,House / apartment,0,Cash loans
148858,0,0,House / apartment,0,Cash loans
148861,0,0,House / apartment,0,Cash loans
148864,0,0,House / apartment,0,Cash loans
148871,0,0,House / apartment,0,Cash loans
148875,0,0,House / apartment,0,Cash loans
148877,0,0,Rented apartment,0,Cash loans
148881,0,0,House / apartment,0,Cash loans
148882,0,0,House / apartment,0,Cash loans
148889,0,0,House / apartment,0,Cash loans
148890,0,0,House / apartment,0,Cash loans
148891,0,0,House / apartment,0,Cash loans
148895,0,0,House / apartment,0,Revolving loans
148901,0,0,House / apartment,0,Cash loans
148905,0,0,House / apartment,0,Cash loans
148906,0,1,House / apartment,0,Cash loans
148908,0,0,Rented apartment,0,Revolving loans
148914,0,0,House / apartment,0,Cash loans
148915,0,0,With parents,0,Cash loans
148921,0,0,House / apartment,0,Cash loans
148923,0,0,House / apartment,0,Cash loans
148924,0,0,House / apartment,0,Cash loans
148928,0,0,House / apartment,0,Cash loans
148934,1,0,House / apartment,0,Cash loans
148939,0,0,House / apartment,0,Revolving loans
148940,0,0,House / apartment,0,Cash loans
148942,0,0,House / apartment,0,Cash loans
148958,0,0,House / apartment,0,Cash loans
148959,0,0,House / apartment,0,Cash loans
148962,1,0,House / apartment,0,Cash loans
148971,0,0,House / apartment,0,Cash loans
148976,0,0,House / apartment,0,Cash loans
148977,0,0,House / apartment,0,Revolving loans
148978,0,0,House / apartment,0,Cash loans
148979,0,0,House / apartment,0,Cash loans
148981,0,0,House / apartment,0,Revolving loans
148983,0,0,House / apartment,0,Cash loans
148988,0,0,Municipal apartment,0,Cash loans
148989,0,0,House / apartment,0,Cash loans
148990,0,0,House / apartment,0,Cash loans
148991,1,0,House / apartment,0,Cash loans
148993,0,0,House / apartment,0,Cash loans
148995,0,0,House / apartment,0,Cash loans
148998,0,0,House / apartment,0,Cash loans
148999,0,0,House / apartment,0,Revolving loans
149001,0,0,House / apartment,0,Cash loans
149003,0,0,House / apartment,0,Cash loans
149005,0,0,House / apartment,0,Cash loans
149009,0,0,House / apartment,0,Cash loans
149012,0,0,House / apartment,0,Cash loans
149021,1,0,House / apartment,0,Cash loans
149032,0,0,House / apartment,0,Cash loans
149037,0,0,House / apartment,0,Cash loans
149039,0,0,House / apartment,0,Cash loans
149044,0,0,House / apartment,0,Cash loans
149045,0,0,Municipal apartment,0,Cash loans
149046,0,0,House / apartment,0,Cash loans
149048,0,0,House / apartment,0,Cash loans
149057,0,0,House / apartment,0,Cash loans
149058,0,0,House / apartment,0,Cash loans
149061,0,0,House / apartment,0,Cash loans
149066,1,0,With parents,0,Cash loans
149079,0,0,Municipal apartment,0,Cash loans
149082,0,0,House / apartment,0,Cash loans
149083,0,0,House / apartment,0,Cash loans
149084,0,0,House / apartment,0,Cash loans
149086,0,0,House / apartment,0,Cash loans
149091,1,0,House / apartment,0,Cash loans
149099,0,0,House / apartment,0,Cash loans
149102,0,0,House / apartment,0,Cash loans
149103,0,0,House / apartment,0,Cash loans
149104,0,0,House / apartment,0,Cash loans
149105,0,0,House / apartment,0,Cash loans
149108,0,0,House / apartment,0,Cash loans
149110,0,0,House / apartment,0,Cash loans
149111,0,0,House / apartment,0,Cash loans
149115,0,0,House / apartment,0,Cash loans
149121,0,0,With parents,0,Revolving loans
149123,0,0,House / apartment,0,Cash loans
149128,0,1,House / apartment,0,Cash loans
149135,0,0,House / apartment,0,Revolving loans
149141,0,0,House / apartment,0,Cash loans
149143,0,0,House / apartment,0,Cash loans
149144,0,0,House / apartment,0,Cash loans
149151,0,0,House / apartment,0,Cash loans
149153,0,0,Municipal apartment,0,Cash loans
149159,0,0,House / apartment,0,Cash loans
149162,0,0,House / apartment,0,Cash loans
149167,0,0,House / apartment,0,Revolving loans
149168,0,0,With parents,0,Cash loans
149171,0,0,House / apartment,0,Cash loans
149173,0,0,House / apartment,0,Cash loans
149177,0,0,House / apartment,0,Cash loans
149178,0,0,House / apartment,0,Cash loans
149182,0,0,House / apartment,0,Cash loans
149187,0,0,House / apartment,0,Cash loans
149189,0,0,House / apartment,0,Cash loans
149190,0,0,House / apartment,0,Cash loans
149192,0,0,Municipal apartment,0,Cash loans
149194,0,0,House / apartment,0,Cash loans
149198,0,0,Office apartment,0,Cash loans
149202,0,0,House / apartment,0,Cash loans
149205,0,0,House / apartment,0,Cash loans
149210,0,0,House / apartment,0,Cash loans
149215,0,0,House / apartment,0,Cash loans
149217,0,0,House / apartment,0,Cash loans
149218,0,0,House / apartment,0,Cash loans
149219,0,0,House / apartment,0,Cash loans
149220,0,0,House / apartment,0,Cash loans
149224,0,0,House / apartment,0,Cash loans
149229,0,0,House / apartment,0,Revolving loans
149230,0,0,House / apartment,0,Cash loans
149233,0,0,House / apartment,0,Cash loans
149235,0,0,House / apartment,0,Cash loans
149239,0,0,Municipal apartment,0,Cash loans
149250,0,0,House / apartment,0,Cash loans
149255,0,0,House / apartment,0,Cash loans
149256,0,0,House / apartment,0,Cash loans
149259,1,0,House / apartment,0,Cash loans
149262,0,0,House / apartment,0,Cash loans
149270,0,0,House / apartment,0,Cash loans
149271,0,0,House / apartment,0,Cash loans
149273,0,0,House / apartment,0,Cash loans
149278,0,0,House / apartment,0,Cash loans
149279,0,0,House / apartment,0,Cash loans
149280,0,0,Municipal apartment,0,Cash loans
149284,0,0,House / apartment,0,Revolving loans
149294,0,0,House / apartment,0,Cash loans
149296,0,0,With parents,0,Cash loans
149297,0,0,House / apartment,0,Cash loans
149298,0,0,House / apartment,0,Cash loans
149301,0,0,House / apartment,0,Cash loans
149302,0,0,House / apartment,0,Cash loans
149306,0,0,House / apartment,0,Cash loans
149312,0,0,House / apartment,0,Cash loans
149313,0,0,House / apartment,0,Cash loans
149316,0,0,House / apartment,0,Cash loans
149322,0,0,House / apartment,0,Cash loans
149325,0,0,House / apartment,0,Cash loans
149327,0,0,House / apartment,0,Cash loans
149334,0,0,Office apartment,0,Cash loans
149343,0,0,House / apartment,0,Cash loans
149344,0,0,With parents,0,Cash loans
149345,0,0,House / apartment,0,Cash loans
149352,0,0,With parents,0,Cash loans
149356,1,0,House / apartment,0,Cash loans
149359,0,0,House / apartment,0,Cash loans
149363,0,0,Municipal apartment,0,Cash loans
149365,0,0,House / apartment,0,Cash loans
149367,0,0,House / apartment,0,Cash loans
149369,0,0,House / apartment,0,Cash loans
149370,0,0,House / apartment,0,Cash loans
149371,0,0,House / apartment,0,Cash loans
149373,0,0,House / apartment,0,Cash loans
149374,0,0,House / apartment,0,Cash loans
149377,0,0,House / apartment,0,Cash loans
149381,0,0,House / apartment,0,Cash loans
149382,0,0,House / apartment,0,Cash loans
149383,0,0,House / apartment,0,Cash loans
149385,0,0,House / apartment,0,Cash loans
149392,0,0,House / apartment,0,Revolving loans
149395,0,0,House / apartment,0,Cash loans
149399,0,0,House / apartment,0,Cash loans
149403,0,0,House / apartment,0,Cash loans
149411,0,0,House / apartment,0,Cash loans
149413,1,0,House / apartment,0,Cash loans
149419,0,0,House / apartment,0,Cash loans
149421,0,0,House / apartment,0,Cash loans
149424,0,0,House / apartment,0,Revolving loans
149429,0,0,House / apartment,0,Cash loans
149431,0,0,House / apartment,0,Cash loans
149433,0,0,House / apartment,0,Cash loans
149441,0,0,House / apartment,0,Cash loans
149448,0,0,Municipal apartment,0,Cash loans
149450,0,0,House / apartment,0,Cash loans
149451,0,0,House / apartment,0,Cash loans
149454,0,0,With parents,0,Cash loans
149457,0,0,House / apartment,0,Revolving loans
149458,0,0,House / apartment,0,Cash loans
149459,0,0,House / apartment,0,Cash loans
149461,0,0,House / apartment,0,Cash loans
149463,0,0,House / apartment,0,Cash loans
149464,0,0,House / apartment,0,Cash loans
149474,0,0,House / apartment,0,Cash loans
149475,0,0,House / apartment,0,Cash loans
149476,0,0,House / apartment,0,Cash loans
149483,0,0,House / apartment,0,Cash loans
149484,0,0,House / apartment,0,Revolving loans
149486,0,0,House / apartment,0,Cash loans
149495,0,0,House / apartment,0,Cash loans
149504,0,0,House / apartment,0,Cash loans
149510,0,0,House / apartment,0,Cash loans
149511,0,0,House / apartment,0,Cash loans
149513,0,0,House / apartment,0,Cash loans
149514,0,0,House / apartment,0,Cash loans
149515,0,0,With parents,0,Cash loans
149516,0,0,House / apartment,0,Cash loans
149527,0,0,House / apartment,0,Cash loans
149529,0,0,House / apartment,0,Cash loans
149539,1,1,House / apartment,0,Cash loans
149542,0,0,House / apartment,0,Cash loans
149552,0,0,House / apartment,0,Cash loans
149555,0,0,House / apartment,0,Cash loans
149556,0,0,House / apartment,0,Cash loans
149559,0,0,House / apartment,0,Cash loans
149573,0,0,House / apartment,0,Cash loans
149580,0,0,With parents,0,Cash loans
149585,0,0,House / apartment,0,Cash loans
149591,0,0,House / apartment,0,Cash loans
149593,0,0,With parents,0,Cash loans
149598,0,0,House / apartment,0,Cash loans
149600,0,0,House / apartment,0,Revolving loans
149602,0,0,House / apartment,0,Cash loans
149603,0,1,House / apartment,0,Cash loans
149608,0,0,House / apartment,0,Cash loans
149616,0,0,House / apartment,0,Cash loans
149618,0,0,House / apartment,0,Cash loans
149619,0,0,House / apartment,0,Cash loans
149623,0,0,House / apartment,0,Cash loans
149628,0,0,House / apartment,0,Cash loans
149630,0,0,House / apartment,0,Cash loans
149631,0,0,House / apartment,0,Cash loans
149632,0,0,House / apartment,0,Revolving loans
149638,0,0,House / apartment,0,Cash loans
149646,0,0,House / apartment,0,Cash loans
149647,1,0,House / apartment,0,Cash loans
149649,0,0,House / apartment,0,Cash loans
149650,0,0,House / apartment,0,Cash loans
149653,0,0,House / apartment,0,Cash loans
149654,0,0,House / apartment,0,Cash loans
149655,0,0,Rented apartment,0,Cash loans
149659,0,0,House / apartment,0,Cash loans
149660,0,0,House / apartment,0,Cash loans
149667,0,0,House / apartment,0,Cash loans
149674,0,0,House / apartment,0,Cash loans
149679,0,0,House / apartment,0,Cash loans
149681,0,0,House / apartment,0,Cash loans
149688,0,0,House / apartment,0,Cash loans
149692,0,0,Municipal apartment,0,Cash loans
149696,0,0,House / apartment,0,Cash loans
149697,0,0,House / apartment,0,Cash loans
149699,0,0,House / apartment,0,Cash loans
149700,0,0,House / apartment,0,Cash loans
149701,1,0,House / apartment,0,Cash loans
149706,0,0,House / apartment,0,Cash loans
149707,0,0,House / apartment,0,Cash loans
149716,0,0,House / apartment,0,Cash loans
149728,0,0,House / apartment,0,Cash loans
149731,0,0,House / apartment,0,Cash loans
149735,0,0,House / apartment,0,Cash loans
149743,0,0,House / apartment,0,Cash loans
149744,0,0,House / apartment,0,Cash loans
149747,0,0,House / apartment,0,Cash loans
149748,0,0,House / apartment,0,Cash loans
149749,0,0,Municipal apartment,0,Cash loans
149751,0,0,House / apartment,0,Cash loans
149753,0,0,House / apartment,0,Cash loans
149754,0,0,House / apartment,0,Cash loans
149757,1,0,House / apartment,0,Cash loans
149759,0,0,House / apartment,0,Cash loans
149766,0,0,With parents,0,Cash loans
149768,0,0,House / apartment,0,Cash loans
149770,0,0,House / apartment,0,Cash loans
149774,0,0,House / apartment,0,Cash loans
149775,0,0,House / apartment,0,Cash loans
149777,0,0,House / apartment,0,Cash loans
149778,0,0,House / apartment,0,Cash loans
149781,1,0,House / apartment,0,Cash loans
149782,0,0,Office apartment,0,Cash loans
149783,0,0,With parents,0,Cash loans
149786,0,0,House / apartment,0,Cash loans
149788,0,0,House / apartment,0,Cash loans
149794,0,0,House / apartment,0,Cash loans
149795,0,0,House / apartment,0,Cash loans
149799,0,0,House / apartment,0,Cash loans
149802,0,0,Office apartment,0,Cash loans
149804,0,0,House / apartment,0,Cash loans
149806,0,0,House / apartment,0,Cash loans
149807,0,0,House / apartment,0,Cash loans
149817,0,0,House / apartment,0,Cash loans
149820,0,0,Municipal apartment,0,Cash loans
149822,0,0,House / apartment,0,Revolving loans
149824,0,0,House / apartment,0,Cash loans
149826,0,0,House / apartment,0,Cash loans
149827,0,0,House / apartment,0,Cash loans
149829,1,0,House / apartment,0,Cash loans
149830,0,0,With parents,0,Cash loans
149833,0,0,House / apartment,0,Cash loans
149839,0,0,House / apartment,0,Cash loans
149840,0,0,House / apartment,0,Cash loans
149843,0,0,House / apartment,0,Cash loans
149844,0,0,House / apartment,0,Cash loans
149845,0,0,House / apartment,0,Cash loans
149851,0,0,Rented apartment,0,Cash loans
149869,0,0,House / apartment,0,Cash loans
149870,0,0,Municipal apartment,0,Cash loans
149871,0,0,House / apartment,0,Revolving loans
149879,0,0,House / apartment,0,Cash loans
149881,0,0,House / apartment,0,Cash loans
149883,0,0,House / apartment,0,Cash loans
149885,0,0,House / apartment,0,Cash loans
149895,0,0,House / apartment,0,Cash loans
149896,0,0,House / apartment,0,Cash loans
149902,0,0,House / apartment,0,Cash loans
149903,0,1,House / apartment,0,Cash loans
149905,0,0,House / apartment,0,Cash loans
149910,0,0,Municipal apartment,0,Cash loans
149911,1,0,House / apartment,0,Cash loans
149912,0,0,House / apartment,0,Cash loans
149913,0,0,House / apartment,0,Cash loans
149914,0,0,House / apartment,0,Revolving loans
149915,0,0,House / apartment,0,Cash loans
149920,0,0,House / apartment,0,Cash loans
149921,0,0,House / apartment,0,Cash loans
149922,0,0,House / apartment,0,Cash loans
149923,0,0,House / apartment,0,Cash loans
149931,0,0,House / apartment,0,Cash loans
149934,0,0,House / apartment,0,Cash loans
149937,0,0,House / apartment,0,Revolving loans
149941,0,0,House / apartment,0,Cash loans
149959,0,0,House / apartment,0,Cash loans
149960,0,0,House / apartment,0,Cash loans
149965,1,0,House / apartment,0,Cash loans
149966,0,0,House / apartment,0,Cash loans
149972,0,0,House / apartment,0,Cash loans
149974,0,0,House / apartment,0,Cash loans
149980,0,0,House / apartment,0,Revolving loans
149982,0,0,House / apartment,0,Cash loans
149983,0,0,House / apartment,0,Cash loans
149991,0,0,House / apartment,0,Cash loans
149993,0,0,House / apartment,0,Revolving loans
149997,0,0,House / apartment,0,Cash loans
150004,0,0,House / apartment,0,Cash loans
150008,0,0,House / apartment,0,Cash loans
150009,0,0,House / apartment,0,Cash loans
150011,0,0,House / apartment,0,Cash loans
150013,0,0,House / apartment,0,Cash loans
150014,0,0,House / apartment,0,Cash loans
