SK_ID_CURR,LIVE_REGION_NOT_WORK_REGION,REG_REGION_NOT_LIVE_REGION,NAME_HOUSING_TYPE,FLAG_DOCUMENT_2,NAME_CONTRACT_TYPE,FLAG_DOCUMENT_19,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,NONLIVINGAPARTMENTS_MEDI,FLOORSMAX_MODE
289896,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
289897,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
289899,0,0,House / apartment,0,Revolving loans,0,,,,0.1667
289901,0,0,House / apartment,0,Cash loans,0,,,,
289906,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
289912,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.1667
289916,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
289921,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.1667
289930,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.1667
289934,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.0417
289937,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
289939,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0078,0.1667
289940,0,0,House / apartment,0,Cash loans,0,,,,
289942,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.1667
289947,0,0,House / apartment,0,Cash loans,0,,,0.0,0.3333
289948,1,0,With parents,0,Cash loans,0,0.0,0.0,,
289949,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,,
289953,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
289954,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.3333
289958,0,0,House / apartment,0,Cash loans,0,0.0,1.0,,0.4583
289963,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
289967,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
289968,0,0,Office apartment,0,Cash loans,0,1.0,0.0,,
289972,0,0,House / apartment,0,Cash loans,0,0.0,1.0,,
289974,0,0,With parents,0,Cash loans,0,0.0,0.0,,
289977,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,,0.0417
289978,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.1667
289982,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
289984,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
289987,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.1667
289990,0,0,House / apartment,0,Cash loans,0,,,0.0078,0.1667
289991,0,0,House / apartment,0,Cash loans,0,1.0,0.0,,
289996,0,0,House / apartment,0,Cash loans,0,0.0,1.0,,
289999,0,0,With parents,0,Revolving loans,0,0.0,0.0,,
290004,0,0,With parents,0,Cash loans,0,,,,0.625
290015,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,0.0058,0.3333
290017,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0194,0.3333
290019,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
290020,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0039,0.3333
290021,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
290027,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
290032,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.3333
290039,0,0,With parents,0,Cash loans,0,0.0,0.0,,
290044,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.3333
290050,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.1667
290052,0,0,Co-op apartment,0,Cash loans,0,0.0,0.0,0.0,0.0417
290061,0,0,Municipal apartment,0,Cash loans,0,0.0,0.0,,
290064,0,0,With parents,0,Cash loans,0,0.0,0.0,,
290067,0,0,House / apartment,0,Revolving loans,0,,,0.0,0.1667
290073,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0155,0.3333
290075,0,0,House / apartment,0,Cash loans,0,0.0,1.0,,
290077,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
290078,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
290079,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.1667
290080,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.1667
290086,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
290092,0,1,House / apartment,0,Cash loans,0,0.0,0.0,,
290096,0,0,House / apartment,0,Cash loans,0,1.0,0.0,,
290099,0,0,House / apartment,0,Cash loans,0,0.0,1.0,0.0039,0.1667
290100,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
290106,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0233,0.1667
290115,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.125
290118,1,0,House / apartment,0,Cash loans,0,,,0.0,0.1667
290124,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,0.0,0.1667
290125,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
290126,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
290129,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
290134,0,0,House / apartment,0,Cash loans,0,0.0,1.0,0.0039,0.6667
290137,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
290138,0,0,With parents,0,Cash loans,0,0.0,0.0,,
290141,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
290144,0,0,House / apartment,0,Cash loans,0,,,,
290149,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.4583
290153,0,0,House / apartment,0,Cash loans,1,0.0,0.0,0.0039,0.1667
290159,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
290162,0,0,With parents,0,Cash loans,0,,,,0.3333
290163,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.375
290168,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.1667
290169,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.0417
290171,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
290172,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
290178,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,,
290181,0,1,House / apartment,0,Cash loans,0,0.0,0.0,,
290185,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0039,0.1667
290186,0,0,Municipal apartment,0,Cash loans,0,0.0,0.0,0.0,0.1667
290187,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
290194,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
290195,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0116,0.1667
290207,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.1667
290211,0,0,House / apartment,0,Cash loans,0,,,0.0,0.1667
290212,1,0,House / apartment,0,Cash loans,0,0.0,0.0,,
290216,0,0,House / apartment,0,Cash loans,0,,,,
290218,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.4583
290220,0,0,House / apartment,0,Cash loans,0,0.0,1.0,,0.375
290222,0,0,House / apartment,0,Cash loans,0,0.0,1.0,0.0078,0.1667
290224,0,0,House / apartment,0,Cash loans,0,0.0,1.0,,0.375
290225,0,0,House / apartment,0,Cash loans,0,1.0,0.0,,0.125
290226,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.1667
290234,0,0,House / apartment,0,Cash loans,0,0.0,1.0,,
290236,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
290241,0,0,House / apartment,0,Cash loans,0,,,0.0,0.3333
290244,1,0,House / apartment,0,Cash loans,0,0.0,0.0,,
290245,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
290249,0,0,With parents,0,Cash loans,0,0.0,0.0,,
290254,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,,0.0833
290258,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
290263,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
290264,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
290265,0,0,Office apartment,0,Cash loans,0,0.0,0.0,,0.0
290272,1,0,House / apartment,0,Cash loans,0,,,,
290283,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.0833
290287,0,0,House / apartment,0,Cash loans,0,,,,0.3333
290289,0,0,With parents,0,Cash loans,0,0.0,0.0,,
290297,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
290301,0,0,With parents,0,Cash loans,0,,,,0.3333
290308,0,0,House / apartment,0,Cash loans,0,,,,
290310,0,0,Municipal apartment,0,Cash loans,0,0.0,0.0,,
290312,0,0,Rented apartment,0,Revolving loans,0,,,0.0,0.1667
290317,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.1667
290319,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0155,0.375
290320,0,0,House / apartment,0,Cash loans,0,0.0,3.0,0.0,0.0417
290322,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,,
290324,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
290332,0,0,House / apartment,0,Cash loans,0,,,,
290334,0,0,House / apartment,0,Cash loans,0,,,0.0,0.3333
290335,0,0,Municipal apartment,0,Cash loans,0,0.0,1.0,,
290336,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.1667
290345,1,0,House / apartment,0,Cash loans,0,0.0,1.0,,
290347,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0039,0.1667
290353,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
290358,1,1,Rented apartment,0,Cash loans,0,0.0,0.0,,
290359,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.1667
290360,0,0,House / apartment,0,Cash loans,0,,,,
290363,0,0,House / apartment,0,Cash loans,0,,,0.0039,0.375
290366,0,0,House / apartment,0,Cash loans,0,0.0,3.0,,
290370,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.1667
290371,0,0,House / apartment,0,Cash loans,0,1.0,0.0,,
290376,0,0,House / apartment,0,Cash loans,0,,,0.0078,0.1667
290382,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
290384,0,0,House / apartment,0,Cash loans,0,,,,
290390,0,0,House / apartment,0,Cash loans,0,,,,0.3333
290391,0,0,With parents,0,Cash loans,0,0.0,0.0,0.0039,0.3333
290396,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0078,0.375
290403,0,0,House / apartment,0,Cash loans,0,1.0,1.0,0.0,0.1667
290404,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0194,0.1667
290410,0,0,House / apartment,0,Cash loans,0,0.0,1.0,,
290411,0,0,House / apartment,0,Cash loans,0,1.0,0.0,0.0078,0.1667
290416,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
290418,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
290419,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
290429,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
290434,1,0,House / apartment,0,Cash loans,0,0.0,0.0,,
290436,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
290438,0,1,House / apartment,0,Cash loans,0,0.0,0.0,,
290439,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
290443,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
290445,0,0,With parents,0,Cash loans,0,0.0,0.0,0.0,0.3333
290447,0,0,House / apartment,0,Cash loans,0,,,,0.1667
290451,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.3333
290455,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0233,0.1667
290459,0,0,House / apartment,0,Cash loans,0,,,,
290460,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
290461,1,0,House / apartment,0,Cash loans,0,0.0,0.0,,
290470,0,0,House / apartment,0,Revolving loans,0,,,,
290472,0,0,House / apartment,0,Cash loans,0,1.0,0.0,,
290474,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.1667
290483,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.1667
290485,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,0.0,0.1667
290487,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,0.0155,0.1667
290488,0,0,House / apartment,0,Cash loans,0,,,,
290494,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.375
290501,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,,0.375
290502,0,0,Rented apartment,0,Cash loans,0,0.0,0.0,,
290504,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.0417
290507,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
290509,0,1,With parents,0,Cash loans,0,0.0,2.0,,
290514,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
290517,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,0.0,0.1667
290518,0,0,House / apartment,0,Cash loans,0,0.0,1.0,,0.0417
290520,0,0,House / apartment,0,Cash loans,0,0.0,1.0,,0.3333
290532,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.3333
290535,0,0,Rented apartment,0,Cash loans,0,,,,
290539,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
290540,0,0,House / apartment,0,Cash loans,0,1.0,1.0,0.0116,0.4583
290543,0,0,Municipal apartment,0,Cash loans,0,0.0,0.0,,0.0833
290544,0,0,House / apartment,0,Cash loans,0,,,,0.1667
290554,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.0
290555,0,0,Municipal apartment,0,Cash loans,0,0.0,0.0,0.0,0.1667
290561,0,0,Office apartment,0,Cash loans,0,0.0,0.0,,
290569,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.0417
290570,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
290571,0,0,House / apartment,0,Cash loans,0,,,0.0116,0.5417
290579,0,0,Municipal apartment,0,Cash loans,0,0.0,0.0,,
290581,0,0,House / apartment,0,Cash loans,0,0.0,1.0,0.0349,0.2917
290583,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.1667
290584,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,,
290585,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
290590,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
290592,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
290593,0,0,House / apartment,0,Cash loans,0,,,,
290601,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
290603,0,0,House / apartment,0,Cash loans,0,0.0,1.0,0.0,0.1667
290606,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
290608,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
290611,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
290613,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.1667
290615,0,0,House / apartment,0,Cash loans,0,0.0,1.0,,0.0
290617,0,0,House / apartment,0,Cash loans,0,,,,
290619,0,0,House / apartment,0,Cash loans,0,0.0,1.0,,
290630,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.0417
290631,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.1667
290636,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0039,0.5417
290637,1,0,House / apartment,0,Cash loans,0,0.0,8.0,,0.0
290640,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.1667
290641,0,0,House / apartment,0,Cash loans,0,0.0,1.0,,
290654,0,0,Municipal apartment,0,Cash loans,0,0.0,3.0,0.0,0.125
290661,0,0,With parents,0,Cash loans,0,0.0,0.0,0.0,0.1667
290662,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
290665,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,,
290674,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
290677,0,0,With parents,0,Cash loans,0,0.0,0.0,,
290680,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.1667
290684,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
290686,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
290687,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
290688,1,0,House / apartment,0,Cash loans,0,0.0,0.0,,
290690,0,0,Rented apartment,0,Cash loans,0,0.0,0.0,,
290691,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.0417
290696,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.1667
290699,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.1667
290701,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
290704,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
290707,0,0,House / apartment,0,Cash loans,0,,,,
290719,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.1667
290721,0,0,House / apartment,0,Cash loans,0,0.0,1.0,,0.3333
290724,0,1,With parents,0,Revolving loans,0,0.0,0.0,,
290737,0,0,Office apartment,0,Cash loans,0,0.0,0.0,,
290740,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,,
290743,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
290747,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
290752,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.1667
290757,0,0,With parents,0,Cash loans,0,0.0,0.0,0.0,0.1667
290769,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.1667
290771,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,0.0,0.1667
290773,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
290777,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0272,0.3333
290795,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
290796,0,0,With parents,0,Cash loans,0,0.0,0.0,,
290803,0,0,House / apartment,0,Cash loans,0,0.0,1.0,,
290807,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
290821,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.1667
290823,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,,
290824,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
290826,0,0,House / apartment,0,Cash loans,0,0.0,1.0,,
290827,0,0,House / apartment,0,Cash loans,0,0.0,1.0,,0.1667
290829,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
290830,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
290833,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0039,0.1667
290835,0,0,House / apartment,0,Cash loans,0,0.0,1.0,,
290841,0,0,House / apartment,0,Cash loans,0,0.0,1.0,,0.1667
290842,0,0,House / apartment,0,Cash loans,0,,,,
290843,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
290847,0,0,House / apartment,0,Cash loans,0,,,,0.1667
290854,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
290856,0,0,Municipal apartment,0,Cash loans,0,0.0,0.0,,
290857,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
290858,0,0,House / apartment,0,Revolving loans,0,0.0,1.0,,
290860,0,0,House / apartment,0,Cash loans,0,0.0,1.0,,
290861,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
290865,0,0,House / apartment,0,Cash loans,0,,,,
290871,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.0417
290872,0,0,House / apartment,0,Cash loans,0,1.0,1.0,0.0,0.1667
290873,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
290875,0,0,With parents,0,Cash loans,0,0.0,1.0,,
290877,0,0,Co-op apartment,0,Cash loans,0,0.0,1.0,,0.1667
290880,0,0,House / apartment,0,Cash loans,0,0.0,1.0,0.0116,0.1667
290888,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.1667
290892,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.1667
290893,0,0,With parents,0,Cash loans,0,0.0,0.0,,
290894,0,0,House / apartment,0,Cash loans,0,1.0,0.0,,0.125
290895,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.375
290897,0,0,House / apartment,0,Cash loans,0,,,,
290898,0,0,House / apartment,0,Cash loans,0,0.0,1.0,0.0,0.1667
290903,0,0,Rented apartment,0,Cash loans,0,0.0,0.0,0.0,0.1667
290904,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,,
290909,0,0,With parents,0,Cash loans,0,0.0,1.0,,
290912,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
290915,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
290916,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.1667
290917,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
290918,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.0417
290919,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0039,0.1667
290927,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0039,0.3333
290929,0,0,House / apartment,0,Cash loans,0,0.0,5.0,,0.0417
290930,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
290933,0,0,Municipal apartment,0,Cash loans,0,0.0,0.0,,
290943,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
290954,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.0417
290956,0,0,House / apartment,0,Cash loans,0,,,0.0,0.0417
290959,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
290963,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.3333
290965,0,0,House / apartment,0,Cash loans,0,0.0,2.0,0.0,0.1667
290975,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
290984,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0116,0.1667
290986,0,0,With parents,0,Cash loans,0,0.0,0.0,,
290988,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.3333
290990,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
290996,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.1667
290998,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.1667
291004,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.4583
291006,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.1667
291008,0,0,House / apartment,0,Cash loans,0,,,,
291010,0,0,House / apartment,0,Cash loans,0,0.0,1.0,,
291014,0,0,Rented apartment,0,Cash loans,0,0.0,0.0,,
291016,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.1667
291017,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
291019,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,0.0019,0.4583
291020,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.1667
291025,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0116,0.1667
291030,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.1667
291031,0,0,Municipal apartment,0,Cash loans,0,0.0,0.0,,
291044,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,,0.0417
291060,0,0,House / apartment,0,Cash loans,0,0.0,1.0,,
291064,0,0,House / apartment,0,Cash loans,0,,,,
291067,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
291071,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0078,0.375
291072,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.1667
291080,0,0,House / apartment,0,Cash loans,0,0.0,3.0,0.0,0.375
291088,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
291092,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0116,0.1667
291106,0,0,House / apartment,0,Cash loans,0,0.0,1.0,0.0,0.0417
291112,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.1667
291114,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0039,0.3333
291118,0,1,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.3333
291121,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.0417
291123,1,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.3333
291128,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
291133,0,0,Municipal apartment,0,Cash loans,0,0.0,0.0,0.0,0.1667
291134,0,0,House / apartment,0,Cash loans,0,0.0,1.0,,
291136,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
291137,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.1667
291144,0,0,Office apartment,0,Revolving loans,0,0.0,0.0,0.0,0.3333
291145,0,0,House / apartment,0,Cash loans,0,,,,
291147,0,0,House / apartment,0,Cash loans,0,0.0,1.0,,0.1667
291148,0,0,House / apartment,0,Cash loans,0,1.0,0.0,,0.3333
291153,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
291156,0,0,Rented apartment,0,Cash loans,0,0.0,0.0,,
291158,1,0,With parents,0,Cash loans,0,0.0,0.0,,
291161,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
291164,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.1667
291166,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0039,0.1667
291167,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0039,0.6667
291170,0,0,House / apartment,0,Cash loans,0,0.0,1.0,,
291171,0,0,House / apartment,0,Cash loans,0,,,,
291174,0,0,House / apartment,0,Cash loans,0,0.0,1.0,,
291185,0,1,House / apartment,0,Cash loans,0,0.0,0.0,,0.1667
291189,0,0,House / apartment,0,Cash loans,0,,,,
291195,0,0,House / apartment,0,Cash loans,0,0.0,1.0,,
291196,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0039,0.1667
291197,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0039,0.1667
291199,0,0,Rented apartment,0,Cash loans,0,0.0,0.0,,
291204,0,0,With parents,0,Cash loans,0,0.0,0.0,,0.1667
291206,0,0,House / apartment,0,Cash loans,0,,,,
291208,0,0,House / apartment,0,Cash loans,0,,,0.0,0.0833
291210,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,0.0,0.1667
291216,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
291217,0,0,With parents,0,Cash loans,0,0.0,0.0,,0.0
291222,0,0,Rented apartment,0,Cash loans,0,0.0,0.0,,
291233,0,0,Municipal apartment,0,Cash loans,0,0.0,0.0,,0.1667
291234,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0019,0.1667
291235,0,0,Municipal apartment,0,Cash loans,0,0.0,0.0,,0.0417
291236,0,0,House / apartment,0,Revolving loans,0,1.0,0.0,,
291243,0,0,House / apartment,0,Cash loans,0,0.0,6.0,0.0,0.375
291244,0,0,House / apartment,0,Cash loans,0,0.0,1.0,,
291248,0,0,House / apartment,0,Cash loans,0,,,,
291251,0,0,House / apartment,0,Revolving loans,0,,,,
291252,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,0.0,0.1667
291253,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0272,0.3333
291254,0,1,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.4583
